input_seq_id;hit_num;accession_id;definition
17_plasma_Chelyabinsk;100;MH543058;HIV-1 isolate 131_TAJ from Tajikistan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;1;MN178968;HIV-1 isolate DRC298 from Democratic Republic of the Congo pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;2;ON653475;HIV-1 isolate HIV1_2018_59_LO from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;3;ON653484;HIV-1 isolate HIV1_2018_73_LO from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;4;KY099514;HIV-1 isolate RM1071M from South Africa pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;5;ON653494;HIV-1 isolate HIV1_2018_86_LO from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;6;ON367697;HIV-1 isolate HIV1_2017_94_KG from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;7;ON653564;HIV-1 isolate HIV1_2017_72_VN from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;8;ON653492;HIV-1 isolate HIV1_2018_84_LO from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;9;HQ161925;HIV-1 isolate SML087 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;10;MF403212;HIV-1 isolate A1_0716391855885417 from Spain pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;11;KM247291;HIV-1 isolate RU_IRK_546_1999 from Russia pol protein (pol) gene, partial cds >gi|700588763|gb|KM247299.1| HIV-1 isolate RU_IRK_555_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;12;KF720944;HIV-1 isolate AM013_2009 from Armenia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;13;KM247300;HIV-1 isolate RU_IRK_556_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;14;KM247292;HIV-1 isolate RU_IRK_548_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;15;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;16;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;17;EU345694;HIV-1 isolate IR84B from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;18;EU345692;HIV-1 isolate IR82B from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;19;KR233361;HIV-1 isolate VLD147 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;20;ON653570;HIV-1 isolate HIV1_2018_105_VN from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;21;GQ867602;HIV-1 isolate Dag60 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;22;EU345678;HIV-1 isolate IR67B from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;23;KM247298;HIV-1 isolate RU_IRK_554_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;24;KM247297;HIV-1 isolate RU_IRK_553_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;25;KM247296;HIV-1 isolate RU_IRK_552_1999 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;26;KF257851;HIV-1 isolate Orb445 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;27;JX290209;HIV-1 isolate 10RU6010 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;28;EU345875;HIV-1 isolate RUJA16 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;29;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;30;KC665922;HIV-1 isolate RU_KHB057 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;31;KC509798;HIV-1 isolate RU_IRK088 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;32;HQ412525;HIV-1 isolate KLG083 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;33;HQ130000;HIV-1 isolate 10RU5310 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;34;MH667091;HIV-1 isolate MOW276750 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;35;KJ722101;HIV-1 isolate RU_NNG556 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;36;HQ161914;HIV-1 isolate VLD136 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;37;HQ161911;HIV-1 isolate VLD044 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;38;GQ400798;HIV-1 isolate okp6kkL1EcaUO2u from Sweden nonfunctional pol protein (pol) gene, partial sequence
23_plasma_Chelyabinsk;39;EU345893;HIV-1 isolate RUJA52 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;40;EU345891;HIV-1 isolate RUJA39 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;41;MH494286;HIV-1 isolate MnObl_73 from Belarus pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;42;MF124829;HIV-1 isolate SHL013 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;43;KR233392;HIV-1 isolate VLD021 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;44;AB894950;Human immunodeficiency virus 1 gene for Gag-Pol polyprotein, partial cds, isolate: 08HT0053PRRT
23_plasma_Chelyabinsk;45;HM345536;HIV-1 isolate 01MOSR from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;46;HQ161918;HIV-1 isolate SML010 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;47;HQ161912;HIV-1 isolate VLD126 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;48;FJ009758;HIV-1 isolate RU_916_1063 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;49;EU345886;HIV-1 isolate RUJA32 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;50;EU345760;HIV-1 isolate RU01057 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;51;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;52;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;53;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;54;HQ412520;HIV-1 isolate KLG073 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;55;HQ161915;HIV-1 isolate SML001 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;56;MK029325;HIV-1 isolate 19341 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;57;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
23_plasma_Chelyabinsk;58;KC509783;HIV-1 isolate RU_IRK035 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;59;GQ867625;HIV-1 isolate Dag41 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;60;EF583222;HIV-1 isolate 04SP596775 from Spain pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;61;EU345890;HIV-1 isolate RUJA38 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;62;EU345771;HIV-1 isolate RU01071 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;63;EU345766;HIV-1 isolate RU01064 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;64;MK029280;HIV-1 isolate 18964 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;65;MK029215;HIV-1 isolate 18835 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;66;MH330354;HIV-1 isolate BLG044 from Russia, complete genome
23_plasma_Chelyabinsk;67;MG063795;HIV-1 isolate MARY1069/RU from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;68;KR820426;"HIV-1 isolate Z4473F_7Jun11_PL_NFLG_SGA14 from Zambia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
23_plasma_Chelyabinsk;69;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
23_plasma_Chelyabinsk;70;KF498462;HIV-1 isolate KZ_Pav2012_118 from Kazakhstan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;71;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
23_plasma_Chelyabinsk;72;MK029262;HIV-1 isolate 18912 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;73;KJ722104;HIV-1 isolate RU_NNG560 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;74;MG799048;HIV-1 isolate KYR_Osh83 from Kyrgyzstan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;75;KP090078;HIV-1 isolate NNO664/RU from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;76;KM057364;HIV-1 isolate E.M._BY from Poland pol protein (pol) and gag protein (gag) genes, partial cds >gi|695100239|gb|KM284227.1| HIV-1 isolate 401_BI12 from Poland pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;77;KF971945;HIV-1 isolate RU_VLK099 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;78;KC254601;HIV-1 isolate BLG037 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;79;KJ722108;HIV-1 isolate RU_NNG564 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;80;KF374862;HIV-1 isolate 11RU9900 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;81;KC254581;HIV-1 isolate BLG011 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;82;JX141199;HIV-1 isolate Bash336/RU from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;83;MK589634;HIV-1 isolate KRS6171 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;84;MK245663;HIV-1 isolate 348_TAJ from Tajikistan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;85;KY235849;HIV-1 isolate 13UZ56 from Uzbekistan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;86;KJ722076;HIV-1 isolate RU_NNG441 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;87;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
23_plasma_Chelyabinsk;88;MH666481;HIV-1 isolate MOW128486 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;89;KY235853;HIV-1 isolate 15UZ14 from Uzbekistan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;90;OP330415;HIV-1 isolate RES_1332 from Belarus pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;91;MK245706;HIV-1 isolate 462_TAJ from Tajikistan pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;92;MK029227;HIV-1 isolate 18851 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;93;KR233393;HIV-1 isolate VLD022 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;94;MK029185;HIV-1 isolate 16184 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;95;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
23_plasma_Chelyabinsk;96;MH666900;HIV-1 isolate MOW242488 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;97;KR233352;HIV-1 isolate VLD114 from Russia pol protein (pol) gene, partial cds
23_plasma_Chelyabinsk;98;MK589490;HIV-1 isolate KRS4215 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;99;MH666523;HIV-1 isolate MOW136495 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
23_plasma_Chelyabinsk;100;MK029171;HIV-1 isolate 16047 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;1;AY829211;"HIV-1 isolate 02UZ0667 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), and vpu protein (vpu) genes, complete cds"
28_plasma_Chelyabinsk;2;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;3;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;4;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;5;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;6;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;7;AY829209;"HIV-1 isolate 02UZ0659 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;8;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;9;EF122560;HIV-1 isolate 04CNLN69 from China gag protein (gag) and pol protein (pol) genes, partial cds
28_plasma_Chelyabinsk;10;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;11;AY829205;"HIV-1 isolate 02UZ694 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;12;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
28_plasma_Chelyabinsk;13;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
28_plasma_Chelyabinsk;14;MH330354;HIV-1 isolate BLG044 from Russia, complete genome
28_plasma_Chelyabinsk;15;JQ292895;"HIV-1 isolate RU_560_1125_JA from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;16;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;17;JQ292892;"HIV-1 isolate RU01029 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;18;JQ292891;"HIV-1 isolate Irkutsk_5 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence"
28_plasma_Chelyabinsk;19;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
28_plasma_Chelyabinsk;20;JF683780;HIV-1 isolate CY231 from Cyprus, partial genome
28_plasma_Chelyabinsk;21;DQ823358;HIV-1 strain 01UADN121 from Ukraine, partial genome
28_plasma_Chelyabinsk;22;MG902951;HIV-1 isolate ARH011 from Russia, complete genome
28_plasma_Chelyabinsk;23;JF683763;HIV-1 isolate CY213 from Cyprus, partial genome
28_plasma_Chelyabinsk;24;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
28_plasma_Chelyabinsk;25;DQ823357;HIV-1 strain 01UADN139 from Ukraine, partial genome
28_plasma_Chelyabinsk;26;JX500695;HIV-1 isolate 10RU6792 from Russia, partial genome
28_plasma_Chelyabinsk;27;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;28;DQ823359;HIV-1 strain 01UAPol293 from Ukraine, partial genome
28_plasma_Chelyabinsk;29;EF589043;"HIV-1 isolate 02KZPAV300480 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;30;DQ167216;"HIV-1 isolate EST2002-394 from Estonia truncated gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), aberrant vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nef protein (nef) gene, partial cds"
28_plasma_Chelyabinsk;31;KY238327;"HIV-1 isolate MSK_SK_006-2 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;32;KY238326;"HIV-1 isolate MSK_SK_006-1 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;33;JQ292898;"HIV-1 isolate RU_915_1038 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;34;EF589044;"HIV-1 isolate 02KZPAV300502 from Kazakhstan nonfunctional gag protein (gag) gene, partial sequence; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;35;DQ823360;HIV-1 strain 01UAPol303 from Ukraine, partial genome
28_plasma_Chelyabinsk;36;JX290219;HIV-1 isolate 10RU6602 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;37;DQ823365;HIV-1 strain 01UAOD10 from Ukraine, partial genome
28_plasma_Chelyabinsk;38;DQ823361;HIV-1 strain 01UAKV254 from Ukraine, partial genome
28_plasma_Chelyabinsk;39;KY238328;"HIV-1 isolate MSK_SK_007_U5-vpu from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; tat protein (tat) and rev protein (rev) genes, partial cds; vpu protein (vpu) gene, complete cds; and envelope glycoprotein (env) gene, partial cds"
28_plasma_Chelyabinsk;40;KF374876;HIV-1 isolate 11RU12103 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;41;MZ427747;HIV-1 isolate RU_ERS_234_2012 from Russia, complete genome
28_plasma_Chelyabinsk;42;KF374925;HIV-1 isolate 12RU45p from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;43;MN703139;HIV-1 isolate DEMA616RU026, complete genome
28_plasma_Chelyabinsk;44;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
28_plasma_Chelyabinsk;45;MH330356;HIV-1 isolate BLG051 from Russia, complete genome
28_plasma_Chelyabinsk;46;JX290235;HIV-1 isolate 10RU72m from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;47;DQ823367;HIV-1 strain 01UAOD89 from Ukraine, partial genome
28_plasma_Chelyabinsk;48;MH330350;HIV-1 isolate BLG035 from Russia, complete genome
28_plasma_Chelyabinsk;49;HE657486;HIV-1 M:A Gr-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;50;MH330348;HIV-1 isolate BLG032 from Russia, complete genome
28_plasma_Chelyabinsk;51;JQ292899;"HIV-1 isolate RU_915_1041 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;52;JQ292894;"HIV-1 isolate RUA007 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;53;DQ823356;HIV-1 strain 01UAPol294 from Ukraine, partial genome
28_plasma_Chelyabinsk;54;MN703137;HIV-1 isolate DEMA614RU025 from Russia, complete genome
28_plasma_Chelyabinsk;55;MH330368;HIV-1 isolate IRK042 from Russia, complete genome
28_plasma_Chelyabinsk;56;MH330367;HIV-1 isolate IRK039 from Russia, complete genome
28_plasma_Chelyabinsk;57;JX290209;HIV-1 isolate 10RU6010 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;58;MH330346;HIV-1 isolate ARH068 from Russia, complete genome
28_plasma_Chelyabinsk;59;MT369972;HIV-1 isolate RU_ERS_1091_2016 from Russia, complete genome
28_plasma_Chelyabinsk;60;EF589042;"HIV-1 isolate 02KZKAR300435 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;61;HE657460;HIV-1 M:A Mn-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;62;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
28_plasma_Chelyabinsk;63;MT369974;HIV-1 isolate RU_ERS_1093_2016 from Russia, complete genome
28_plasma_Chelyabinsk;64;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;65;MH330338;HIV-1 isolate ARH029 from Russia, complete genome
28_plasma_Chelyabinsk;66;JX500696;HIV-1 isolate 10RU6617 from Russia, partial genome
28_plasma_Chelyabinsk;67;MT369982;HIV-1 isolate RU_ERS_1102_2016 from Russia, complete genome
28_plasma_Chelyabinsk;68;DQ207944;"HIV-1 isolate 99GEMZ011 from Georgia gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
28_plasma_Chelyabinsk;69;MH330358;HIV-1 isolate IRK014 from Russia, complete genome
28_plasma_Chelyabinsk;70;MH330357;HIV-1 isolate IRK007 from Russia, complete genome
28_plasma_Chelyabinsk;71;MZ427723;HIV-1 isolate RU_ERS_769_2015 from Russia, complete genome
28_plasma_Chelyabinsk;72;MK245670;HIV-1 isolate 364_TAJ from Tajikistan pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;73;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
28_plasma_Chelyabinsk;74;MT369963;HIV-1 isolate RU_ERS_1044_2016 from Russia, complete genome
28_plasma_Chelyabinsk;75;MH543108;HIV-1 isolate 294_TAJ from Tajikistan pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;76;OP056071;HIV-1 isolate KRS64-1 from Russia, complete genome
28_plasma_Chelyabinsk;77;KM190960;HIV-1 strain MnObl-78 from Belarus pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;78;KF374871;HIV-1 isolate 11RU11913 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;79;MH330373;HIV-1 isolate MRK063 from Russia, complete genome
28_plasma_Chelyabinsk;80;MH330359;HIV-1 isolate IRK025 from Russia, complete genome
28_plasma_Chelyabinsk;81;HE657510;HIV-1 M:A MnObl-09-A partal gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;82;KY235847;HIV-1 isolate 13UZ42 from Uzbekistan pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;83;OL505515;HIV-1 isolate 2017_118_LO from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;84;MZ427755;HIV-1 isolate RU_ERS_3013_2015 from Russia, complete genome
28_plasma_Chelyabinsk;85;HF679222;HIV-1 M:A1 MnoBl-60A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
28_plasma_Chelyabinsk;86;MG211631;HIV-1 isolate 14Tomsk45 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;87;MT334922;HIV-1 isolate RU_ERS_1013_2016 from Russia, complete genome
