input_seq_id;hit_num;accession_id;definition
103_liquor_Chelyabinsk;41;JQ292894;"HIV-1 isolate RUA007 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;42;FJ388951;"HIV-1 isolate CY173 from Cyprus gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; vif protein (vif), vpr protein (vpr), and tat protein (tat) genes, complete cds; nonfunctional rev protein (rev) gene, complete sequence; vpu protein (vpu) and envelope glycoprotein (env) genes, complete cds; and nef protein (nef) gene, partial cds"
103_liquor_Chelyabinsk;43;KU749407;HIV-1 isolate DEMA112UA042 from Ukraine, partial genome
103_liquor_Chelyabinsk;44;JX500696;HIV-1 isolate 10RU6617 from Russia, partial genome
103_liquor_Chelyabinsk;45;MT334909;HIV-1 isolate RU_ERS_620_2015 from Russia, complete genome
103_liquor_Chelyabinsk;46;MT222948;HIV-1 isolate DEMA614RU024 from Russia, complete genome
103_liquor_Chelyabinsk;47;MN116200;"HIV-1 isolate A1188 from Cameroon gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and mutant nef protein (nef) gene, partial cds"
103_liquor_Chelyabinsk;48;MH330380;HIV-1 isolate MRK087 from Russia, complete genome
103_liquor_Chelyabinsk;49;MH330374;HIV-1 isolate MRK067 from Russia, complete genome
103_liquor_Chelyabinsk;50;MH330354;HIV-1 isolate BLG044 from Russia, complete genome
103_liquor_Chelyabinsk;51;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
103_liquor_Chelyabinsk;52;MH330350;HIV-1 isolate BLG035 from Russia, complete genome
103_liquor_Chelyabinsk;53;MH330338;HIV-1 isolate ARH029 from Russia, complete genome
103_liquor_Chelyabinsk;54;MH330337;HIV-1 isolate ARH028 from Russia, complete genome
103_liquor_Chelyabinsk;55;KX907402;HIV-1 isolate CO6172V5 from Tanzania, partial genome
103_liquor_Chelyabinsk;56;KY238327;"HIV-1 isolate MSK_SK_006-2 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;57;KY238326;"HIV-1 isolate MSK_SK_006-1 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;58;KX228819;HIV-1 isolate Read3_HIV_URF from Cameroon, partial genome
103_liquor_Chelyabinsk;59;ON959774;"HIV-1 isolate 40528v01_LH from Thailand gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; and tat protein (tat) gene, partial cds"
103_liquor_Chelyabinsk;60;OM825002;"HIV-1 clone 20608v01_12_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence"
103_liquor_Chelyabinsk;61;OM825001;"HIV-1 clone 20608v01_11_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;62;OM825000;"HIV-1 clone 20608v01_10_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;63;OM824999;"HIV-1 clone 20608v01_08_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;64;OM824998;"HIV-1 clone 20608v01_06_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;65;OM824997;"HIV-1 clone 20608v01_05_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;66;OM824996;"HIV-1 clone 20608v01_04_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;67;OM824995;"HIV-1 clone 20608v01_03_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;68;OM824994;"HIV-1 clone 20608v01_02_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;69;OM824993;"HIV-1 clone 20608v01_01_2days from Kenya gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;70;MZ427747;HIV-1 isolate RU_ERS_234_2012 from Russia, complete genome
103_liquor_Chelyabinsk;71;KF716465;"HIV-1 isolate DEURF08CM005 from Cameroon gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;72;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
103_liquor_Chelyabinsk;73;MT369974;HIV-1 isolate RU_ERS_1093_2016 from Russia, complete genome
103_liquor_Chelyabinsk;74;MT369972;HIV-1 isolate RU_ERS_1091_2016 from Russia, complete genome
103_liquor_Chelyabinsk;75;MT369968;HIV-1 isolate RU_ERS_1053_2017 from Russia, complete genome
103_liquor_Chelyabinsk;76;MT369961;HIV-1 isolate RU_ERS_1042_2016 from Russia, complete genome
103_liquor_Chelyabinsk;77;MT334924;HIV-1 isolate RU_ERS_1016_2016 from Russia, complete genome
103_liquor_Chelyabinsk;78;MT334908;HIV-1 isolate RU_ERS_610_2015 from Russia, complete genome
103_liquor_Chelyabinsk;79;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
103_liquor_Chelyabinsk;80;FJ388907;"HIV-1 isolate CY058 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), and tat protein (tat) genes, complete cds; nonfunctional rev protein (rev) gene, complete sequence; vpu protein (vpu) gene, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nonfunctional nef protein (nef) gene, partial sequence"
103_liquor_Chelyabinsk;81;FJ490749;HIV-1 isolate 02RU877 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;82;FJ490745;HIV-1 isolate 04RU1073 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;83;FJ490740;HIV-1 isolate 02RU829 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;84;FJ490728;HIV-1 isolate 03RU1103 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;85;FJ490720;HIV-1 isolate 99RU554 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;86;FJ490715;HIV-1 isolate 00RU672 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;87;FJ490713;HIV-1 isolate 98RU367 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;88;FJ490711;HIV-1 isolate 03RU1028 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;89;FJ490710;HIV-1 isolate 03RU1014 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;90;FJ490707;HIV-1 isolate 96RU160 from Russia vpr protein (vpr) gene, complete cds
103_liquor_Chelyabinsk;91;EF545108;HIV-1 isolate RU00051 from Russia, complete genome
103_liquor_Chelyabinsk;92;MH330376;HIV-1 isolate MRK075 from Russia, complete genome
103_liquor_Chelyabinsk;93;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
103_liquor_Chelyabinsk;94;MT369954;HIV-1 isolate RU_ERS_1035_2016 from Russia, complete genome
103_liquor_Chelyabinsk;95;MZ427734;HIV-1 isolate RU_ERS_3695_2019 from Russia, complete genome
103_liquor_Chelyabinsk;96;MH330360;HIV-1 isolate IRK026 from Russia, complete genome
103_liquor_Chelyabinsk;97;MT369979;HIV-1 isolate RU_ERS_1099_2016 from Russia, complete genome
103_liquor_Chelyabinsk;98;MT369990;HIV-1 isolate RU_ERS_1110_2016 from Russia, complete genome
103_liquor_Chelyabinsk;99;MT369959;HIV-1 isolate RU_ERS_1040_2016 from Russia, complete genome
103_liquor_Chelyabinsk;100;MT334925;HIV-1 isolate RU_ERS_1018_2016 from Russia, complete genome
109_liquor_Chelyabinsk;1;KJ438642;HIV-1 isolate A207_2 from Belgium pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;2;ON653500;HIV-1 isolate HIV1_2018_95_LO from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;3;ON653495;HIV-1 isolate HIV1_2018_87_LO from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;4;MW115503;HIV-1 isolate SUR035 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;5;KF374892;HIV-1 isolate 12RU184c from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;6;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
109_liquor_Chelyabinsk;7;KX662386;HIV-1 isolate UK_A1_36 from United Kingdom pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;8;MW115522;HIV-1 isolate SUR073 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;9;KR233364;HIV-1 isolate VLD167 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;10;KR233361;HIV-1 isolate VLD147 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;11;EU345678;HIV-1 isolate IR67B from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;12;MH543066;HIV-1 isolate 146_TAJ from Tajikistan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;13;MG063795;HIV-1 isolate MARY1069/RU from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;14;MF124848;HIV-1 isolate SHL046 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;15;MF124829;HIV-1 isolate SHL013 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;16;KR233392;HIV-1 isolate VLD021 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;17;KM247300;HIV-1 isolate RU_IRK_556_1999 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;18;KM247291;HIV-1 isolate RU_IRK_546_1999 from Russia pol protein (pol) gene, partial cds >gi|700588763|gb|KM247299.1| HIV-1 isolate RU_IRK_555_1999 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;19;KC254587;HIV-1 isolate BLG020 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;20;HQ161912;HIV-1 isolate VLD126 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;21;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
109_liquor_Chelyabinsk;22;MH623569;Human immunodeficiency virus isolate ML-PDR-2-055 pol protein-like (pol) gene, partial sequence
109_liquor_Chelyabinsk;23;KC665922;HIV-1 isolate RU_KHB057 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;24;HM345566;HIV-1 isolate 37MOSR from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;25;EF583222;HIV-1 isolate 04SP596775 from Spain pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;26;EU345694;HIV-1 isolate IR84B from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;27;EU345692;HIV-1 isolate IR82B from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;28;MN116387;HIV-1 isolate 486-14.09.2017 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;29;MK029222;HIV-1 isolate 18844 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;30;KX530767;HIV-1 isolate 324628 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;31;HQ161925;HIV-1 isolate SML087 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;32;EU345661;HIV-1 isolate IR49B from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;33;MK931809;HIV-1 isolate RU_ERS_1465_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;34;MK931471;HIV-1 isolate RU_ERS_0386_2014 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;35;MK029284;HIV-1 isolate 18971 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;36;MF403212;HIV-1 isolate A1_0716391855885417 from Spain pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;37;KR233355;HIV-1 isolate VLD120 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;38;KM247292;HIV-1 isolate RU_IRK_548_1999 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;39;HE657502;HIV-1 M:A Mn-20-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
109_liquor_Chelyabinsk;40;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
109_liquor_Chelyabinsk;41;JQ292895;"HIV-1 isolate RU_560_1125_JA from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
109_liquor_Chelyabinsk;42;HM345536;HIV-1 isolate 01MOSR from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;43;HQ161918;HIV-1 isolate SML010 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;44;FJ822105;HIV-1 isolate 51 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;45;EU345891;HIV-1 isolate RUJA39 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;46;EU345773;HIV-1 isolate RU01074 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;47;EU345760;HIV-1 isolate RU01057 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;48;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
109_liquor_Chelyabinsk;49;MK931936;HIV-1 isolate RU_ERS_2190_2016 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;50;MK931831;HIV-1 isolate RU_ERS_1601_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;51;KJ722094;HIV-1 isolate RU_NNG549 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;52;HF679252;HIV-1 M:A1 Mn-34A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
109_liquor_Chelyabinsk;53;HF679237;HIV-1 M:A1 Mn13A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
109_liquor_Chelyabinsk;54;KC156533;HIV-1 isolate RU_BLG003 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;55;HQ161913;HIV-1 isolate VLD127 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;56;EU345766;HIV-1 isolate RU01064 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;57;MK931893;HIV-1 isolate RU_ERS_1877_2010 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;58;MK931851;HIV-1 isolate RU_ERS_1686_2008 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;59;MK931845;HIV-1 isolate RU_ERS_1620_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;60;MK931844;HIV-1 isolate RU_ERS_1619_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;61;MK589584;HIV-1 isolate KRS5415 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;62;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
109_liquor_Chelyabinsk;63;MK245698;HIV-1 isolate 450_TAJ from Tajikistan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;64;KC208003;HIV-1 isolate RU_BLG004 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;65;MK589657;HIV-1 isolate KRS6194 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;66;MK029325;HIV-1 isolate 19341 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;67;MH623634;Human immunodeficiency virus isolate ML-PDR-2-129 pol protein-like (pol) gene, partial sequence
109_liquor_Chelyabinsk;68;KF498462;HIV-1 isolate KZ_Pav2012_118 from Kazakhstan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;69;HQ412525;HIV-1 isolate KLG083 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;70;HQ161911;HIV-1 isolate VLD044 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;71;FJ822097;HIV-1 isolate 43 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;72;MK931758;HIV-1 isolate RU_ERS_0931_2015 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;73;MK931567;HIV-1 isolate RU_ERS_0312_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;74;MK245706;HIV-1 isolate 462_TAJ from Tajikistan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;75;MK245670;HIV-1 isolate 364_TAJ from Tajikistan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;76;MK931911;HIV-1 isolate RU_ERS_1917_2009 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;77;MK931803;HIV-1 isolate RU_ERS_1458_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;78;MK589647;HIV-1 isolate KRS6184 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;79;MK589641;HIV-1 isolate KRS6178 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;80;OP330410;HIV-1 isolate RES_1279 from Belarus pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;81;KC509832;HIV-1 isolate RU_IRK010 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;82;JX290208;HIV-1 isolate 10RU5836 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;83;MK931906;HIV-1 isolate RU_ERS_1909_2009 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;84;KY235853;HIV-1 isolate 15UZ14 from Uzbekistan pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;85;OL792422;HIV-1 isolate 1311000706 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;86;JX141215;HIV-1 isolate NNo294/RU from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;87;MK589646;HIV-1 isolate KRS6183 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;88;KR233352;HIV-1 isolate VLD114 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;89;KC254601;HIV-1 isolate BLG037 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;90;MK931624;HIV-1 isolate RU_ERS_0422_2014 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;91;MK931804;HIV-1 isolate RU_ERS_1459_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;92;MK931623;HIV-1 isolate RU_ERS_0420_2014 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;93;KR233358;HIV-1 isolate VLD140 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;94;KJ499587;HIV-1 isolate RU_KZN046 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;95;MK589597;HIV-1 isolate KRS5723 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;96;OM856385;HIV-1 isolate Oryol.1023 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;97;MN317576;HIV-1 isolate HIV1_Arch96_2018 from Russia pol protein (pol) gene, partial cds
109_liquor_Chelyabinsk;98;MK589486;HIV-1 isolate KRS4209 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;99;OL792478;HIV-1 isolate 1311000858 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
109_liquor_Chelyabinsk;100;KC254628;HIV-1 isolate IRK055 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;1;MK245681;HIV-1 isolate 411_TAJ from Tajikistan pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;2;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
110_liquor_Chelyabinsk;3;MH330346;HIV-1 isolate ARH068 from Russia, complete genome
110_liquor_Chelyabinsk;4;KM676174;HIV-1 isolate Tomsk25 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;5;OL505487;HIV-1 isolate 2017_2_LO from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;6;JQ292892;"HIV-1 isolate RU01029 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
110_liquor_Chelyabinsk;7;DQ823365;HIV-1 strain 01UAOD10 from Ukraine, partial genome
110_liquor_Chelyabinsk;8;HF679272;HIV-1 M:A1 Gom-29A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
110_liquor_Chelyabinsk;9;HF679241;HIV-1 M:A1 Mn-23A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
110_liquor_Chelyabinsk;10;HE657486;HIV-1 M:A Gr-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
110_liquor_Chelyabinsk;11;HE657460;HIV-1 M:A Mn-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
110_liquor_Chelyabinsk;12;MN703137;HIV-1 isolate DEMA614RU025 from Russia, complete genome
110_liquor_Chelyabinsk;13;MK510073;HIV-1 isolate HIV1_Arch51_2018 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;14;MK510043;HIV-1 isolate HIV1_Arch64_2017 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;15;MK294986;HIV-1 isolate HIV44_VNov2015 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;16;OL505522;HIV-1 isolate 2018_9_LO from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;17;OL505497;HIV-1 isolate 2017_73_LO from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;18;HF679239;HIV-1 M:A1 Mn7A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
110_liquor_Chelyabinsk;19;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
110_liquor_Chelyabinsk;20;HE657512;HIV-1 M:A MnObl-22-A partia gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
110_liquor_Chelyabinsk;21;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
110_liquor_Chelyabinsk;22;HE657482;HIV-1 M:A Gr-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
110_liquor_Chelyabinsk;23;JQ292896;"HIV-1 isolate RU_915_1016 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
110_liquor_Chelyabinsk;24;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
110_liquor_Chelyabinsk;25;AY535777;HIV-1 isolate TV65 from Estonia gag protein (gag) and pol protein (pol) genes, partial cds
110_liquor_Chelyabinsk;26;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
110_liquor_Chelyabinsk;27;MK510071;HIV-1 isolate HIV1_Arch49_2018 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;28;MK294985;HIV-1 isolate HIV42_VNov2015 from Russia pol protein (pol) gene, partial cds
110_liquor_Chelyabinsk;29;MH330376;HIV-1 isolate MRK075 from Russia, complete genome
