input_seq_id;hit_num;accession_id;definition
100_liquor_Chelyabinsk;193;MT369982;HIV-1 isolate RU_ERS_1102_2016 from Russia, complete genome
100_liquor_Chelyabinsk;194;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
100_liquor_Chelyabinsk;195;HE657435;HIV-1 M:A Gom-20-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;196;HE657497;HIV-1 M:A Mg-4-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;197;MK510018;HIV-1 isolate HIV1_Arch6_2014 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;198;KF374922;HIV-1 isolate 12RU36p from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;199;MT369961;HIV-1 isolate RU_ERS_1042_2016 from Russia, complete genome
100_liquor_Chelyabinsk;200;HE657522;HIV-1 M:A MnObl-25-A partial gag-po gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;201;MK245479;HIV-1 isolate 52_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;202;MG799049;HIV-1 isolate KYR_Osh84 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;203;OL505467;HIV-1 isolate 2016_84_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;204;KF374884;HIV-1 isolate 12RU055c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;205;HF679258;HIV-1 M:A1 Mn-40A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;206;MT334926;HIV-1 isolate RU_ERS_1019_2016 from Russia, complete genome
100_liquor_Chelyabinsk;207;MN317577;HIV-1 isolate HIV1_Arch98_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;208;MK510073;HIV-1 isolate HIV1_Arch51_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;209;OL505514;HIV-1 isolate 2017_117_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;210;MZ427765;HIV-1 isolate RU_ERS_3193_2018 from Russia, complete genome
100_liquor_Chelyabinsk;211;KF374903;HIV-1 isolate 12RU518n from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;212;MW229184;HIV-1 isolate 119_KRS_01.20 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;213;JX290231;HIV-1 isolate 10RU43m from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;214;JX290230;HIV-1 isolate 10RU16m from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;215;MT369995;HIV-1 isolate RU_ERS_1120_2016 from Russia, complete genome
100_liquor_Chelyabinsk;216;MT369963;HIV-1 isolate RU_ERS_1044_2016 from Russia, complete genome
100_liquor_Chelyabinsk;217;HE657512;HIV-1 M:A MnObl-22-A partia gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;218;HE657509;HIV-1 M:A MnObl-21-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;219;HE657495;HIV-1 M:A Mg-6-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;220;HE657449;HIV-1 M:A Gom-16-A partial gag-pol gene for polyprotein, protease and reverse trancriptase region, genomic RNA
100_liquor_Chelyabinsk;221;FJ388950;"HIV-1 isolate CY171 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; nonfunctional tat protein (tat) gene, complete sequence; rev protein (rev) and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, partial cds"
100_liquor_Chelyabinsk;222;MH330364;HIV-1 isolate IRK031 from Russia, complete genome >gi|1573780104|gb|MH330365.1| HIV-1 isolate IRK035 from Russia, complete genome
100_liquor_Chelyabinsk;223;MK002554;HIV-1 isolate 137_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;224;MH543041;HIV-1 isolate 86_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;225;KY235845;HIV-1 isolate 13UZ39 from Uzbekistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;226;KX640175;HIV-1 isolate Tyumen67 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;227;MZ427759;HIV-1 isolate RU_ERS_3101_2017 from Russia, complete genome
100_liquor_Chelyabinsk;228;KF716492;"HIV-1 isolate DEMA108RU004 from Russia gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
100_liquor_Chelyabinsk;229;KF374900;HIV-1 isolate 12RU435n from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;230;HE657437;HIV-1 M:A Gom-13-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;231;MG799030;HIV-1 isolate KYR_Osh37 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;232;KX640142;HIV-1 isolate Tyumen30 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;233;MZ427747;HIV-1 isolate RU_ERS_234_2012 from Russia, complete genome
100_liquor_Chelyabinsk;234;KF374882;HIV-1 isolate 12RU031c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;235;MT369986;HIV-1 isolate RU_ERS_1106_2016 from Russia, complete genome
100_liquor_Chelyabinsk;236;HE657477;HIV-1 M:A Gr-14-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;237;HE657444;HIV-1 M:A Gom-15-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;238;MG211641;HIV-1 isolate 16Tomsk2569 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;239;KY235844;HIV-1 isolate 13UZ35 from Uzbekistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;240;KU749402;HIV-1 isolate DEMA112UA014 from Ukraine, partial genome
100_liquor_Chelyabinsk;241;KF374921;HIV-1 isolate 12RU31p from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;242;KF374918;HIV-1 isolate 12RU7000 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;243;KF374898;HIV-1 isolate 12RU390n from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;244;HF679244;HIV-1 M:A1 Mn-26A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;245;MT369969;HIV-1 isolate RU_ERS_1054_2016 from Russia, complete genome
100_liquor_Chelyabinsk;246;HE657542;HIV-1 M:A MnObl-33-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;247;HE657448;HIV-1 M:A Gom-25-A partial gag-pol gene for polyprotein, protease and reverse trancriptase region, genomic RNA
100_liquor_Chelyabinsk;248;HE657445;HIV-1 M:A Gom-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;249;MH330367;HIV-1 isolate IRK039 from Russia, complete genome
100_liquor_Chelyabinsk;250;KX640151;HIV-1 isolate Tyumen40 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;251;HF679267;HIV-1 M:A1 Gr-17A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;252;HE657432;HIV-1 M:A Gom-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;253;HE657533;HIV-1 M:A Gom-9-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;254;HE657532;HIV-1 M:A Gom-18-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;255;AF413968;HIV-1 isolate 98UA0116 clone 4-gp from Ukraine gag protein (gag) and pol protein (pol) genes, partial cds
100_liquor_Chelyabinsk;256;AF413967;HIV-1 isolate 98UA0116 clone 3-gp from Ukraine gag protein (gag) and pol protein (pol) genes, partial cds
100_liquor_Chelyabinsk;257;MH330357;HIV-1 isolate IRK007 from Russia, complete genome
100_liquor_Chelyabinsk;258;MG798951;HIV-1 isolate KYR_Bishkek44 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;259;KX640147;HIV-1 isolate Tyumen36 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;260;KX640145;HIV-1 isolate Tyumen34 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;261;KM190977;HIV-1 strain Mg-11 from Belarus pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;262;OL505508;HIV-1 isolate 2017_97_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;263;KF374889;HIV-1 isolate 12RU155c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;264;JX290216;HIV-1 isolate 10RU6483 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;265;HE657491;HIV-1 M:A Vit-3-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;266;DQ823366;HIV-1 strain 01UAOD35 from Ukraine, partial genome
100_liquor_Chelyabinsk;267;MN317576;HIV-1 isolate HIV1_Arch96_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;268;MH330373;HIV-1 isolate MRK063 from Russia, complete genome
100_liquor_Chelyabinsk;269;MH330344;HIV-1 isolate ARH061 from Russia, complete genome
100_liquor_Chelyabinsk;270;MK245700;HIV-1 isolate 455_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;271;MH543036;HIV-1 isolate 72_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;272;KY238321;HIV-1 isolate MSK_SK_002_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
100_liquor_Chelyabinsk;273;KX640140;HIV-1 isolate Tyumen28 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;274;KF374874;HIV-1 isolate 11RU11989 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;275;HE657483;HIV-1 M:A Gr-16-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;276;HE657470;HIV-1 M:A Br-2-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;277;HE657466;HIV-1 M:A Br-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;278;MH330361;HIV-1 isolate IRK028 from Russia, complete genome
100_liquor_Chelyabinsk;279;MK245695;HIV-1 isolate 446_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;280;MH543080;HIV-1 isolate 203_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;281;MH543066;HIV-1 isolate 146_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;282;MH543021;HIV-1 isolate 20_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;283;MH543020;HIV-1 isolate 19_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;284;MG799025;HIV-1 isolate KYR_Osh17 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;285;KY235842;HIV-1 isolate 13UZ03 from Uzbekistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;286;KM190967;HIV-1 strain MnObl-88 from Belarus pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;287;OL505522;HIV-1 isolate 2018_9_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;288;HE657439;HIV-1 M:A Gom-24-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;289;JF683798;HIV-1 isolate CY255 from Cyprus, partial genome
100_liquor_Chelyabinsk;290;MT101830;HIV-1 isolate 16RU54 pol protein (pol) and gag protein (gag) genes, partial cds
100_liquor_Chelyabinsk;291;MN317579;HIV-1 isolate HIV1_Arch100_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;292;MK294971;HIV-1 isolate HIV3_VNov2014 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;293;MH330369;HIV-1 isolate IRK043 from Russia, complete genome
100_liquor_Chelyabinsk;294;MK245522;HIV-1 isolate 148_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;295;KX640162;HIV-1 isolate Tyumen54 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;296;KX640156;HIV-1 isolate Tyumen48 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;297;OL505492;HIV-1 isolate 2017_60_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;298;OL505481;HIV-1 isolate 2016_114_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;299;MZ427762;HIV-1 isolate RU_ERS_3125_2017 from Russia, complete genome
100_liquor_Chelyabinsk;300;KF374917;HIV-1 isolate 12RU6991 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;301;HE657473;HIV-1 M:A Br-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;302;MK510070;HIV-1 isolate HIV1_Arch48_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;303;MK245659;HIV-1 isolate 340_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;304;MK002563;HIV-1 isolate 150_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;305;MH543055;HIV-1 isolate 123_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;306;MG799042;HIV-1 isolate KYR_Osh68 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;307;MG798968;HIV-1 isolate KYR_Bishkek87 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;308;ON989335;"HIV-1 isolate CY615 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds"
100_liquor_Chelyabinsk;309;KF374909;HIV-1 isolate 12RU5734n from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;310;KF374891;HIV-1 isolate 12RU165c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;311;KF374880;HIV-1 isolate 12RU003c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;312;HF679240;HIV-1 M:A1 Mn19A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;313;AB747473;Human immunodeficiency virus 1 gag-pol gene for pol protein, partial sequence, isolate: 11052990
100_liquor_Chelyabinsk;314;JQ292897;"HIV-1 isolate RU_915_1035 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
100_liquor_Chelyabinsk;315;MK510042;HIV-1 isolate HIV1_Arch63_2017 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;316;MH330372;HIV-1 isolate MRK056 from Russia, complete genome
100_liquor_Chelyabinsk;317;MK245668;HIV-1 isolate 355_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;318;MH543091;HIV-1 isolate 224_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;319;MG211635;HIV-1 isolate 15Tomsk42 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;320;KX640176;HIV-1 isolate Tyumen69 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;321;KX640155;HIV-1 isolate Tyumen46 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;322;KX640150;HIV-1 isolate Tyumen39 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;323;KF374895;HIV-1 isolate 12RU209c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;324;KF374886;HIV-1 isolate 12RU137c from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;325;HF679221;HIV-1 M:A1 MnObl-62A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;326;MT369994;HIV-1 isolate RU_ERS_1116_2016 from Russia, complete genome
100_liquor_Chelyabinsk;327;MT334922;HIV-1 isolate RU_ERS_1013_2016 from Russia, complete genome
100_liquor_Chelyabinsk;328;HE577617;HIV-1 M:A MnObl-05-A-BY partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;329;MK245701;HIV-1 isolate 456_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;330;MK245666;HIV-1 isolate 352_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;331;MK002541;HIV-1 isolate 114_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;332;MG799023;HIV-1 isolate KYR_Osh05 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;333;MG798967;HIV-1 isolate KYR_Bishkek85 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;334;MG798949;HIV-1 isolate KYR_Bishkek42 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;335;MG211645;HIV-1 isolate 16Tomsk2953 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;336;KY238344;HIV-1 isolate PRM_049_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
100_liquor_Chelyabinsk;337;KX640117;HIV-1 isolate Tyumen01 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;338;MN317578;HIV-1 isolate HIV1_Arch99_2018 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;339;MK294987;HIV-1 isolate HIV46_VNov2015 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;340;MK228831;HIV-1 isolate 119_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;341;MH543046;HIV-1 isolate 96_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;342;MG799031;HIV-1 isolate KYR_Osh38 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;343;MF109619;HIV-1 isolate 14727_1_57.4 from United Kingdom, partial sequence
100_liquor_Chelyabinsk;344;KX640131;HIV-1 isolate Tyumen16 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;345;KM190981;HIV-1 strain Mg-16 from Belarus pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;346;OL505487;HIV-1 isolate 2017_2_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;347;MT369964;HIV-1 isolate RU_ERS_1047_2016 from Russia, complete genome
100_liquor_Chelyabinsk;348;MK294985;HIV-1 isolate HIV42_VNov2015 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;349;MH330380;HIV-1 isolate MRK087 from Russia, complete genome
100_liquor_Chelyabinsk;350;MH330363;HIV-1 isolate IRK030 from Russia, complete genome
100_liquor_Chelyabinsk;351;MK245478;HIV-1 isolate 51_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;352;KX640122;HIV-1 isolate Tyumen06 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;353;KF374910;HIV-1 isolate 12RU602n from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;354;HF679245;HIV-1 M:A1 Mn-27A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;355;HE657443;HIV-1 M:A Gom-7-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;356;HE657436;HIV-1 M:A Gom-19-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;357;HE657534;HIV-1 M:A Gom-3-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;358;HE657525;HIV-1 M:A MnObl-24-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;359;HE657471;HIV-1 M:A Br-10-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;360;OL505497;HIV-1 isolate 2017_73_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;361;OL505473;HIV-1 isolate 2016_99_LO from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;362;MW229167;HIV-1 isolate 62_KRS_08.19 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;363;HF679231;HIV-1 M:A1 MnObl-53A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;364;MT334925;HIV-1 isolate RU_ERS_1018_2016 from Russia, complete genome
100_liquor_Chelyabinsk;365;HE657516;HIV-1 M:A MnObl-30-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;366;MN703135;HIV-1 isolate DEMA614RU011 from Russia, complete genome
100_liquor_Chelyabinsk;367;MK510040;HIV-1 isolate HIV1_Arch119_2016 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;368;HF679241;HIV-1 M:A1 Mn-23A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;369;HF679220;HIV-1 M:A1 MnObl-36A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;370;JX290208;HIV-1 isolate 10RU5836 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;371;HF679274;HIV-1 M:A1 Br-28A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;372;HF679211;HIV-1 M:A1 MnObl-37A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;373;JX290234;HIV-1 isolate 10RU70m from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;374;MT334931;HIV-1 isolate RU_ERS_1028_2016 from Russia, complete genome
100_liquor_Chelyabinsk;375;MK510046;HIV-1 isolate HIV1_Arch67_2017 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;376;MK245661;HIV-1 isolate 343_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;377;AF193275;HIV-1 isolate 97BL006 from Belarus truncated gag polyprotein (gag), truncated pol polyprotein (pol) gene, and envelope glycoprotein (env) gene, complete cds
100_liquor_Chelyabinsk;378;MK931454;HIV-1 isolate RU_Orel081_2018 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
100_liquor_Chelyabinsk;379;MZ427723;HIV-1 isolate RU_ERS_769_2015 from Russia, complete genome
100_liquor_Chelyabinsk;380;MK510027;HIV-1 isolate HIV1_Arch21_2015 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;381;MK245464;HIV-1 isolate 08_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;382;MH543014;HIV-1 isolate 04_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;383;KX640123;HIV-1 isolate Tyumen07 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;384;HF679273;HIV-1 M:A1 Br-29A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;385;HF679215;HIV-1 M:A1 MnObl-59A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;386;MK510049;HIV-1 isolate HIV1_Arch75_2017 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;387;MT369996;HIV-1 isolate RU_ERS_1121_2016 from Russia, complete genome
100_liquor_Chelyabinsk;388;MH543079;HIV-1 isolate 190_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;389;HF679223;HIV-1 M:A1 MnObl-68A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
100_liquor_Chelyabinsk;390;MK510079;HIV-1 isolate HIV1_Arch31_2017 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;391;HE577616;HIV-1 M:A MnObl-04-A-BY partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
100_liquor_Chelyabinsk;392;MG798950;HIV-1 isolate KYR_Bishkek43 from Kyrgyzstan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;393;KX640143;HIV-1 isolate Tyumen31 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;394;MK245705;HIV-1 isolate 460_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;395;MT369983;HIV-1 isolate RU_ERS_1103_2016 from Russia, complete genome
100_liquor_Chelyabinsk;396;MH543058;HIV-1 isolate 131_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;397;MK245715;HIV-1 isolate 480_TAJ from Tajikistan pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;398;MN317580;HIV-1 isolate HIV1_Arch1a_2019 from Russia pol protein (pol) gene, partial cds
100_liquor_Chelyabinsk;399;MH330381;HIV-1 isolate MRK097 from Russia, complete genome
100_liquor_Chelyabinsk;400;MZ427733;HIV-1 isolate RU_ERS_3759_2019 from Russia, complete genome
