input_seq_id;hit_num;accession_id;definition
25_plasma_Chelyabinsk;9;AY829211;"HIV-1 isolate 02UZ0667 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), and vpu protein (vpu) genes, complete cds"
25_plasma_Chelyabinsk;10;KY235852;HIV-1 isolate 13UZ68 from Uzbekistan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;11;MN317577;HIV-1 isolate HIV1_Arch98_2018 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;12;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
25_plasma_Chelyabinsk;13;KF374925;HIV-1 isolate 12RU45p from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;14;KF374856;HIV-1 isolate 11RU9750 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;15;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;16;DQ823361;HIV-1 strain 01UAKV254 from Ukraine, partial genome
25_plasma_Chelyabinsk;17;DQ823356;HIV-1 strain 01UAPol294 from Ukraine, partial genome
25_plasma_Chelyabinsk;18;KX640132;HIV-1 isolate Tyumen17 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;19;HF679222;HIV-1 M:A1 MnoBl-60A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;20;DQ823360;HIV-1 strain 01UAPol303 from Ukraine, partial genome
25_plasma_Chelyabinsk;21;DQ823357;HIV-1 strain 01UADN139 from Ukraine, partial genome
25_plasma_Chelyabinsk;22;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;23;AY829209;"HIV-1 isolate 02UZ0659 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;24;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;25;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;26;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;27;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
25_plasma_Chelyabinsk;28;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;29;JQ292898;"HIV-1 isolate RU_915_1038 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;30;JX290219;HIV-1 isolate 10RU6602 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;31;HE657538;HIV-1 M:A Gr-15-A partial gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;32;HE657482;HIV-1 M:A Gr-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;33;HE657486;HIV-1 M:A Gr-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;34;EF122560;HIV-1 isolate 04CNLN69 from China gag protein (gag) and pol protein (pol) genes, partial cds
25_plasma_Chelyabinsk;35;KY235853;HIV-1 isolate 15UZ14 from Uzbekistan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;36;JX290235;HIV-1 isolate 10RU72m from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;37;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;38;MK245671;HIV-1 isolate 380_TAJ from Tajikistan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;39;HE657459;HIV-1 M:A Mn-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;40;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
25_plasma_Chelyabinsk;41;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
25_plasma_Chelyabinsk;42;MH330346;HIV-1 isolate ARH068 from Russia, complete genome
25_plasma_Chelyabinsk;43;MG902951;HIV-1 isolate ARH011 from Russia, complete genome
25_plasma_Chelyabinsk;44;KU749403;HIV-1 isolate DEMA112UA024 from Ukraine, partial genome
25_plasma_Chelyabinsk;45;HF679236;HIV-1 M:A1 Mn17A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;46;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;47;DQ167216;"HIV-1 isolate EST2002-394 from Estonia truncated gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), aberrant vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nef protein (nef) gene, partial cds"
25_plasma_Chelyabinsk;48;KF374883;HIV-1 isolate 12RU041c from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;49;KY238328;"HIV-1 isolate MSK_SK_007_U5-vpu from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; tat protein (tat) and rev protein (rev) genes, partial cds; vpu protein (vpu) gene, complete cds; and envelope glycoprotein (env) gene, partial cds"
25_plasma_Chelyabinsk;50;KF374866;HIV-1 isolate 11RU10476 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;51;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;52;HE657478;HIV-1 M:A Gr-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;53;DQ823367;HIV-1 strain 01UAOD89 from Ukraine, partial genome
25_plasma_Chelyabinsk;54;AY829205;"HIV-1 isolate 02UZ694 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;55;HF679246;HIV-1 M:A1 Mn-28A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;56;HE657479;HIV-1 M:A Gr-13-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;57;KF374857;HIV-1 isolate 11RU9755 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;58;JQ292894;"HIV-1 isolate RUA007 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;59;MN703139;HIV-1 isolate DEMA616RU026, complete genome
25_plasma_Chelyabinsk;60;MG799048;HIV-1 isolate KYR_Osh83 from Kyrgyzstan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;61;KX640175;HIV-1 isolate Tyumen67 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;62;HF679241;HIV-1 M:A1 Mn-23A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;63;HE657487;HIV-1 M:A Gr-10-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;64;HE657480;HIV-1 M:A Gr-2-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;65;MK510070;HIV-1 isolate HIV1_Arch48_2018 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;66;HE657448;HIV-1 M:A Gom-25-A partial gag-pol gene for polyprotein, protease and reverse trancriptase region, genomic RNA
25_plasma_Chelyabinsk;67;MH330351;HIV-1 isolate BLG038 from Russia, complete genome
25_plasma_Chelyabinsk;68;HF679252;HIV-1 M:A1 Mn-34A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;69;JX290214;HIV-1 isolate 10RU6401 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;70;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
25_plasma_Chelyabinsk;71;HE657525;HIV-1 M:A MnObl-24-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;72;AY829210;"HIV-1 isolate 02UZ0663 from Uzbekistan gag protein (gag) and truncated pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;73;KY235849;HIV-1 isolate 13UZ56 from Uzbekistan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;74;HF679209;HIV-1 M:A1 MnObl-66A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;75;JX290218;HIV-1 isolate 10RU6587 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;76;HE657518;HIV-1 M:A MnObl-32-A partial ag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;77;HE657472;HIV-1 M:A Br-6-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;78;JQ292899;"HIV-1 isolate RU_915_1041 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
25_plasma_Chelyabinsk;79;HE577617;HIV-1 M:A MnObl-05-A-BY partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;80;HF679258;HIV-1 M:A1 Mn-40A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;81;HE657484;HIV-1 M:A Gr-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;82;HE657477;HIV-1 M:A Gr-14-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;83;HE657473;HIV-1 M:A Br-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;84;MK510027;HIV-1 isolate HIV1_Arch21_2015 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;85;AB747538;Human immunodeficiency virus 1 gag-pol gene for pol protein, partial sequence, isolate: 12032031
25_plasma_Chelyabinsk;86;MT334931;HIV-1 isolate RU_ERS_1028_2016 from Russia, complete genome
25_plasma_Chelyabinsk;87;HF679237;HIV-1 M:A1 Mn13A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;88;HE657483;HIV-1 M:A Gr-16-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;89;HE657532;HIV-1 M:A Gom-18-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;90;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
25_plasma_Chelyabinsk;91;MG799028;HIV-1 isolate KYR_Osh32 from Kyrgyzstan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;92;HE657444;HIV-1 M:A Gom-15-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
25_plasma_Chelyabinsk;93;MK294987;HIV-1 isolate HIV46_VNov2015 from Russia pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;94;MT369963;HIV-1 isolate RU_ERS_1044_2016 from Russia, complete genome
25_plasma_Chelyabinsk;95;MH543058;HIV-1 isolate 131_TAJ from Tajikistan pol protein (pol) gene, partial cds
25_plasma_Chelyabinsk;96;HF679243;HIV-1 M:A1 Mn-25A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;97;HF679220;HIV-1 M:A1 MnObl-36A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
25_plasma_Chelyabinsk;98;MN703137;HIV-1 isolate DEMA614RU025 from Russia, complete genome
25_plasma_Chelyabinsk;99;MZ427762;HIV-1 isolate RU_ERS_3125_2017 from Russia, complete genome
25_plasma_Chelyabinsk;100;HE657454;HIV-1 M:A Mn-16-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;1;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;2;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
27_plasma_Chelyabinsk;3;EF589043;"HIV-1 isolate 02KZPAV300480 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;4;EF589044;"HIV-1 isolate 02KZPAV300502 from Kazakhstan nonfunctional gag protein (gag) gene, partial sequence; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;5;DQ823357;HIV-1 strain 01UADN139 from Ukraine, partial genome
27_plasma_Chelyabinsk;6;AY829211;"HIV-1 isolate 02UZ0667 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), and vpu protein (vpu) genes, complete cds"
27_plasma_Chelyabinsk;7;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;8;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;9;JX290219;HIV-1 isolate 10RU6602 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;10;KF374925;HIV-1 isolate 12RU45p from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;11;JX290235;HIV-1 isolate 10RU72m from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;12;EF122560;HIV-1 isolate 04CNLN69 from China gag protein (gag) and pol protein (pol) genes, partial cds
27_plasma_Chelyabinsk;13;DQ823365;HIV-1 strain 01UAOD10 from Ukraine, partial genome
27_plasma_Chelyabinsk;14;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;15;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;16;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;17;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;18;MK510024;HIV-1 isolate HIV1_Arch17_2015 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;19;MH330354;HIV-1 isolate BLG044 from Russia, complete genome
27_plasma_Chelyabinsk;20;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
27_plasma_Chelyabinsk;21;DQ823361;HIV-1 strain 01UAKV254 from Ukraine, partial genome
27_plasma_Chelyabinsk;22;DQ823358;HIV-1 strain 01UADN121 from Ukraine, partial genome
27_plasma_Chelyabinsk;23;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;24;DQ823360;HIV-1 strain 01UAPol303 from Ukraine, partial genome
27_plasma_Chelyabinsk;25;AY829209;"HIV-1 isolate 02UZ0659 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;26;HE657468;HIV-1 M:A Br-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;27;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
27_plasma_Chelyabinsk;28;JQ292895;"HIV-1 isolate RU_560_1125_JA from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;29;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;30;JQ292891;"HIV-1 isolate Irkutsk_5 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence"
27_plasma_Chelyabinsk;31;AY829205;"HIV-1 isolate 02UZ694 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;32;DQ823359;HIV-1 strain 01UAPol293 from Ukraine, partial genome
27_plasma_Chelyabinsk;33;MH330350;HIV-1 isolate BLG035 from Russia, complete genome
27_plasma_Chelyabinsk;34;MH330348;HIV-1 isolate BLG032 from Russia, complete genome
27_plasma_Chelyabinsk;35;HF679237;HIV-1 M:A1 Mn13A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;36;HE657495;HIV-1 M:A Mg-6-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;37;DQ823367;HIV-1 strain 01UAOD89 from Ukraine, partial genome
27_plasma_Chelyabinsk;38;HE657459;HIV-1 M:A Mn-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;39;KF374856;HIV-1 isolate 11RU9750 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;40;HF679246;HIV-1 M:A1 Mn-28A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;41;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;42;JQ292899;"HIV-1 isolate RU_915_1041 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;43;JQ292892;"HIV-1 isolate RU01029 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;44;DQ207944;"HIV-1 isolate 99GEMZ011 from Georgia gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;45;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
27_plasma_Chelyabinsk;46;OL505515;HIV-1 isolate 2017_118_LO from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;47;HE657488;HIV-1 M:A Gr-9-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;48;HE657484;HIV-1 M:A Gr-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;49;MH330351;HIV-1 isolate BLG038 from Russia, complete genome
27_plasma_Chelyabinsk;50;JX500695;HIV-1 isolate 10RU6792 from Russia, partial genome
27_plasma_Chelyabinsk;51;HE657510;HIV-1 M:A MnObl-09-A partal gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;52;FJ388950;"HIV-1 isolate CY171 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; nonfunctional tat protein (tat) gene, complete sequence; rev protein (rev) and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, partial cds"
27_plasma_Chelyabinsk;53;EF589042;"HIV-1 isolate 02KZKAR300435 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;54;DQ167216;"HIV-1 isolate EST2002-394 from Estonia truncated gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), aberrant vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nef protein (nef) gene, partial cds"
27_plasma_Chelyabinsk;55;JQ292898;"HIV-1 isolate RU_915_1038 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
27_plasma_Chelyabinsk;56;MN317576;HIV-1 isolate HIV1_Arch96_2018 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;57;MH330359;HIV-1 isolate IRK025 from Russia, complete genome
27_plasma_Chelyabinsk;58;HF679252;HIV-1 M:A1 Mn-34A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;59;MH330356;HIV-1 isolate BLG051 from Russia, complete genome
27_plasma_Chelyabinsk;60;MH330347;HIV-1 isolate BLG015 from Russia, complete genome
27_plasma_Chelyabinsk;61;MG902951;HIV-1 isolate ARH011 from Russia, complete genome
27_plasma_Chelyabinsk;62;KU749403;HIV-1 isolate DEMA112UA024 from Ukraine, partial genome
27_plasma_Chelyabinsk;63;HF679209;HIV-1 M:A1 MnObl-66A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;64;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
27_plasma_Chelyabinsk;65;HE657460;HIV-1 M:A Mn-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;66;KF374876;HIV-1 isolate 11RU12103 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;67;KF374857;HIV-1 isolate 11RU9755 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;68;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;69;KF374887;HIV-1 isolate 12RU138c from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;70;KF374866;HIV-1 isolate 11RU10476 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;71;HF679241;HIV-1 M:A1 Mn-23A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
27_plasma_Chelyabinsk;72;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
27_plasma_Chelyabinsk;73;KY235847;HIV-1 isolate 13UZ42 from Uzbekistan pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;74;KM190960;HIV-1 strain MnObl-78 from Belarus pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;75;KF374871;HIV-1 isolate 11RU11913 from Russia pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;76;MT369982;HIV-1 isolate RU_ERS_1102_2016 from Russia, complete genome
27_plasma_Chelyabinsk;77;HE657478;HIV-1 M:A Gr-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;78;HE657472;HIV-1 M:A Br-6-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
27_plasma_Chelyabinsk;79;MH330358;HIV-1 isolate IRK014 from Russia, complete genome
27_plasma_Chelyabinsk;80;KM190979;HIV-1 strain Mg-14 from Belarus pol protein (pol) gene, partial cds
27_plasma_Chelyabinsk;81;MT369961;HIV-1 isolate RU_ERS_1042_2016 from Russia, complete genome
27_plasma_Chelyabinsk;82;HE657482;HIV-1 M:A Gr-5-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
